area_type,area,fips,date_start,date_end,variable,code,response,n,n_error,pct
State,California,06,2020-04-23,2020-05-05,wherefree4,1,"Church, synagogue, temple, mosque or other religious organization",537211,132443,19.598857309338914
State,California,06,2020-04-23,2020-05-05,wherefree4,NA,Did not report,29817116,132443,98.230198880317
State,California,06,2020-04-23,2020-05-05,wherefree5,1,Shelter or soup kitchen,64585,61803,2.356230617991026
State,California,06,2020-04-23,2020-05-05,wherefree5,NA,Did not report,30289742,61803,99.787229453221
State,California,06,2020-04-23,2020-05-05,wherefree6,1,Other community program,885005,164221,32.287291808946264
State,California,06,2020-04-23,2020-05-05,wherefree6,NA,Did not report,29469322,164221,97.08441751000574
State,California,06,2020-04-23,2020-05-05,wherefree7,1,"Family, friends, or neighbors",531394,139917,19.386613364462193
State,California,06,2020-04-23,2020-05-05,wherefree7,NA,Did not report,29822933,139917,98.24936477174424
State,California,06,2020-04-23,2020-05-05,wrkloss,1,Yes,16177479,370895,53.29546302644288
State,California,06,2020-04-23,2020-05-05,wrkloss,2,No,14027055,374892,46.21105487296856
State,California,06,2020-04-23,2020-05-05,wrkloss,NA,Did not report,149793,48019,0.4934821005885656
